,Acousticness,Danceability,Energy,Genre,Instrumentalness,Loudness,Popularity,Spotify_Popularity,Tempo,Valence,Year,Annual_Unemployment,Annual_Unemployment_Normalized
789,0.086105,0.64325,0.688,Hip hop,0.0200175,-9.485,0.0444444444444,39.0,92.46925,0.679,1988,5.5,-0.2
790,,,,House music,,,0.0,,,,1988,5.5,-0.2
791,0.359698333333,0.662333333333,0.498333333333,Jazz,9.709e-05,-13.1098333333,0.0666666666667,39.1666666667,112.054333333,0.7205,1988,5.5,-0.2
792,,,,Latin music,,,0.0,,,,1988,5.5,-0.2
793,,,,Polka,,,0.0,,,,1988,5.5,-0.2
794,0.2935,0.625357142857,0.5745,Pop music,0.00609384642857,-9.88585714286,0.155555555556,45.8571428571,107.331428571,0.415214285714,1988,5.5,-0.2
795,,,,Punk rock,,,0.0,,,,1988,5.5,-0.2
796,,,,Reggae,,,0.0,,,,1988,5.5,-0.2
797,0.153836836364,0.614345454545,0.720672727273,Rock music,0.0145999196364,-8.57816363636,0.611111111111,43.1636363636,126.176054545,0.661763636364,1988,5.5,-0.2
798,,,,World music,,,0.0,,,,1988,5.5,-0.2
799,0.091725,0.5515,0.568,Alternative rock,0.10756,-11.5875,0.0210526315789,44.5,144.966,0.639,1989,5.3,-0.3
800,0.459,0.5535,0.5365,Blues music,6e-05,-10.553,0.0210526315789,31.0,94.685,0.529,1989,5.3,-0.3
801,,,,Country music,,,0.0,,,,1989,5.3,-0.3
802,,,,Electronic music,,,0.0,,,,1989,5.3,-0.3
803,,,,Fusion music,,,0.0,,,,1989,5.3,-0.3
804,0.0960422222222,0.701,0.647,Gospel music,0.000177737777778,-10.2367777778,0.115789473684,36.2222222222,116.603222222,0.691777777778,1989,5.3,-0.3
805,,,,Heavy metal,,,0.0,,,,1989,5.3,-0.3
806,0.035088,0.7878,0.661,Hip hop,0.000880706,-10.0298,0.0631578947368,40.8,135.8084,0.703,1989,5.3,-0.3
807,,,,House music,,,0.0,,,,1989,5.3,-0.3
808,0.29555,0.665833333333,0.61,Jazz,0.0168264866667,-8.558,0.0631578947368,25.3333333333,124.1155,0.568166666667,1989,5.3,-0.3
809,,,,Latin music,,,0.0,,,,1989,5.3,-0.3
810,,,,Polka,,,0.0,,,,1989,5.3,-0.3
811,0.200305357143,0.654428571429,0.708214285714,Pop music,0.0363758296429,-8.08260714286,0.294736842105,43.4285714286,120.521071429,0.608464285714,1989,5.3,-0.3
812,,,,Punk rock,,,0.0105263157895,,,,1989,5.3,-0.3
813,,,,Reggae,,,0.0,,,,1989,5.3,-0.3
814,0.226715945946,0.531756756757,0.697108108108,Rock music,0.010423062973,-8.39005405405,0.410526315789,42.0540540541,126.415378378,0.542918918919,1989,5.3,-0.3
815,,,,World music,,,0.0,,,,1989,5.3,-0.3
816,,,,Alternative rock,,,0.0,,,,1990,5.6,-0.1
817,0.3953,0.698666666667,0.583333333333,Blues music,0.000437333333333,-8.27933333333,0.0315789473684,40.0,101.537,0.586333333333,1990,5.6,-0.1
818,,,,Country music,,,0.0,,,,1990,5.6,-0.1
819,0.155,0.641,0.812,Electronic music,4.43e-05,-7.945,0.0105263157895,56.0,112.777,0.801,1990,5.6,-0.1
820,,,,Fusion music,,,0.0,,,,1990,5.6,-0.1
821,0.227528571429,0.696428571429,0.715714285714,Gospel music,0.0105784285714,-8.77885714286,0.0736842105263,30.4285714286,115.344,0.727428571429,1990,5.6,-0.1
822,0.0222,0.358,0.893,Heavy metal,0.0524,-7.486,0.0105263157895,59.0,174.238,0.258,1990,5.6,-0.1
823,0.0785842777778,0.762166666667,0.652555555556,Hip hop,0.0126467194444,-10.0251111111,0.189473684211,39.5555555556,121.583833333,0.668888888889,1990,5.6,-0.1
824,,,,House music,,,0.0,,,,1990,5.6,-0.1
825,0.17528,0.6782,0.5994,Jazz,0.0003034,-8.4496,0.0526315789474,46.6,100.1444,0.584,1990,5.6,-0.1
826,,,,Latin music,,,0.0,,,,1990,5.6,-0.1
827,,,,Polka,,,0.0,,,,1990,5.6,-0.1
828,0.243875416667,0.646791666667,0.705625,Pop music,0.012877475,-8.55808333333,0.252631578947,40.25,114.135208333,0.587608333333,1990,5.6,-0.1
829,,,,Punk rock,,,0.0,,,,1990,5.6,-0.1
830,0.0105,0.762,0.646,Reggae,2.14e-06,-8.69,0.0105263157895,50.0,95.992,0.82,1990,5.6,-0.1
831,0.1846852,0.582914285714,0.663885714286,Rock music,0.00397738057143,-7.55902857143,0.368421052632,41.2285714286,121.2716,0.535317142857,1990,5.6,-0.1
832,,,,World music,,,0.0,,,,1990,5.6,-0.1
833,0.0212736666667,0.632666666667,0.666666666667,Alternative rock,0.0129013733333,-11.1723333333,0.030612244898,40.3333333333,107.040666667,0.790333333333,1991,6.9,0.6
834,0.0138,0.512,0.87,Blues music,0.000318,-9.689,0.0102040816327,34.0,184.551,0.926,1991,6.9,0.6
835,,,,Country music,,,0.0,,,,1991,6.9,0.6
836,,,,Electronic music,,,0.0,,,,1991,6.9,0.6
837,,,,Fusion music,,,0.0,,,,1991,6.9,0.6
838,0.223775,0.670625,0.59675,Gospel music,0.04685679875,-10.22425,0.0816326530612,30.75,123.73525,0.661125,1991,6.9,0.6
839,0.0534,0.462,0.628,Heavy metal,0.00025,-5.659,0.0102040816327,47.0,140.049,0.0975,1991,6.9,0.6
840,0.105196761905,0.686428571429,0.698714285714,Hip hop,0.0401640252381,-10.0661904762,0.214285714286,34.6666666667,124.214095238,0.635228571429,1991,6.9,0.6
841,,,,House music,,,0.0,,,,1991,6.9,0.6
842,0.3873375,0.6475,0.4475,Jazz,0.0033325,-10.67125,0.0408163265306,35.5,110.8605,0.4605,1991,6.9,0.6
843,,,,Latin music,,,0.0,,,,1991,6.9,0.6
844,,,,Polka,,,0.0,,,,1991,6.9,0.6
845,0.239588,0.6701,0.709933333333,Pop music,0.0467812836667,-8.67216666667,0.30612244898,40.7333333333,112.8752,0.617233333333,1991,6.9,0.6
846,,,,Punk rock,,,0.0,,,,1991,6.9,0.6
847,,,,Reggae,,,0.0,,,,1991,6.9,0.6
848,0.203777633333,0.5498,0.594866666667,Rock music,0.00216238833333,-9.62183333333,0.30612244898,40.5,118.627133333,0.527266666667,1991,6.9,0.6
849,,,,World music,,,0.0,,,,1991,6.9,0.6
850,0.81,0.511,0.317,Alternative rock,0.0,-16.897,0.0104166666667,50.0,120.964,0.563,1992,7.5,1.0
851,,,,Blues music,,,0.0,,,,1992,7.5,1.0
852,0.0711,0.795,0.582,Country music,0.0,-10.156,0.0104166666667,49.0,121.798,0.965,1992,7.5,1.0
853,,,,Electronic music,,,0.0,,,,1992,7.5,1.0
854,,,,Fusion music,,,0.0,,,,1992,7.5,1.0
855,0.1255,0.672428571429,0.673571428571,Gospel music,0.0697712428571,-9.51935714286,0.145833333333,37.7857142857,121.147071429,0.622428571429,1992,7.5,1.0
856,0.0168,0.554,0.49,Heavy metal,0.000534,-8.046,0.0104166666667,75.0,84.275,0.519,1992,7.5,1.0
857,0.0768746666667,0.775555555556,0.697277777778,Hip hop,0.0155598244444,-9.17072222222,0.1875,41.8888888889,115.594111111,0.651,1992,7.5,1.0
858,,,,House music,,,0.0,,,,1992,7.5,1.0
859,0.16202,0.6496,0.603,Jazz,9.992e-06,-8.6814,0.0520833333333,39.8,130.0388,0.5608,1992,7.5,1.0
860,,,,Latin music,,,0.0,,,,1992,7.5,1.0
861,,,,Polka,,,0.0,,,,1992,7.5,1.0
862,0.253527964,0.60456,0.65044,Pop music,0.0169138788,-8.08296,0.260416666667,42.88,120.35568,0.551388,1992,7.5,1.0
863,,,,Punk rock,,,0.0,,,,1992,7.5,1.0
864,,,,Reggae,,,0.0,,,,1992,7.5,1.0
865,0.20910212,0.576933333333,0.604066666667,Rock music,0.0299977723333,-9.02726666667,0.322916666667,43.5666666667,114.664766667,0.4753,1992,7.5,1.0
866,,,,World music,,,0.0,,,,1992,7.5,1.0
867,0.441,0.331,0.577,Alternative rock,0.0,-3.942,0.0105263157895,15.0,107.42,0.176,1993,6.9,0.7
868,,,,Blues music,,,0.0,,,,1993,6.9,0.7
869,0.114,0.666,0.521,Country music,0.0,-10.993,0.0105263157895,45.0,105.223,0.362,1993,6.9,0.7
870,,,,Electronic music,,,0.0,,,,1993,6.9,0.7
871,,,,Fusion music,,,0.0,,,,1993,6.9,0.7
872,0.239981666667,0.652416666667,0.5155,Gospel music,0.000871530833333,-11.4651666667,0.126315789474,37.5833333333,112.357166667,0.560416666667,1993,6.9,0.7
873,0.0115,0.449,0.95,Heavy metal,3.66e-05,-4.978,0.0105263157895,39.0,144.469,0.321,1993,6.9,0.7
874,0.0779370954545,0.812136363636,0.677636363636,Hip hop,0.107471977273,-9.88063636364,0.231578947368,44.9545454545,106.980818182,0.684909090909,1993,6.9,0.7
875,0.014,0.811,0.833,House music,2.06e-05,-4.259,0.0105263157895,57.0,120.258,0.582,1993,6.9,0.7
876,0.208041666667,0.642833333333,0.51525,Jazz,0.00934251666667,-9.9575,0.126315789474,46.3333333333,103.332083333,0.564583333333,1993,6.9,0.7
877,,,,Latin music,,,0.0,,,,1993,6.9,0.7
878,,,,Polka,,,0.0,,,,1993,6.9,0.7
879,0.273814210526,0.609684210526,0.633631578947,Pop music,0.0461309231579,-8.60552631579,0.2,51.6315789474,112.615947368,0.447578947368,1993,6.9,0.7
880,,,,Punk rock,,,0.0,,,,1993,6.9,0.7
881,0.1242,0.784,0.7245,Reggae,0.00021,-8.0405,0.0210526315789,59.5,130.4435,0.732,1993,6.9,0.7
882,0.159623916667,0.521083333333,0.673041666667,Rock music,0.02937144,-8.88770833333,0.252631578947,48.4166666667,119.945333333,0.513458333333,1993,6.9,0.7
883,,,,World music,,,0.0,,,,1993,6.9,0.7
884,0.22155,0.632,0.5685,Alternative rock,0.0022782,-9.138,0.0217391304348,50.5,110.1965,0.5165,1994,6.1,0.2
885,,,,Blues music,,,0.0,,,,1994,6.1,0.2
886,0.1577,0.5515,0.5965,Country music,2.495e-05,-7.949,0.0217391304348,51.5,157.182,0.55,1994,6.1,0.2
887,0.166,0.6435,0.6645,Electronic music,0.0004645,-10.9835,0.0217391304348,34.5,93.0055,0.675,1994,6.1,0.2
888,,,,Fusion music,,,0.0,,,,1994,6.1,0.2
889,0.319425,0.7465,0.535,Gospel music,0.000411325,-8.364,0.0434782608696,37.75,122.83,0.59675,1994,6.1,0.2
890,,,,Heavy metal,,,0.0,,,,1994,6.1,0.2
891,0.123913666667,0.758944444444,0.718944444444,Hip hop,0.0052472,-7.70322222222,0.195652173913,48.2777777778,116.201944444,0.651944444444,1994,6.1,0.2
892,,,,House music,,,0.0,,,,1994,6.1,0.2
893,0.1174,0.689307692308,0.608153846154,Jazz,2.49907692308e-05,-8.69169230769,0.141304347826,43.1538461538,134.337307692,0.522153846154,1994,6.1,0.2
894,,,,Latin music,,,0.0,,,,1994,6.1,0.2
895,,,,Polka,,,0.0,,,,1994,6.1,0.2
896,0.308477741935,0.604064516129,0.580129032258,Pop music,0.0631633458065,-8.88903225806,0.336956521739,44.9032258065,110.417709677,0.535903225806,1994,6.1,0.2
897,,,,Punk rock,,,0.0,,,,1994,6.1,0.2
898,0.00946,0.844,0.558,Reggae,0.0003455,-8.5915,0.0217391304348,62.0,110.221,0.577,1994,6.1,0.2
899,0.29598,0.497777777778,0.558777777778,Rock music,0.0124820077778,-9.028,0.195652173913,45.8333333333,120.700277778,0.383944444444,1994,6.1,0.2
900,,,,World music,,,0.0,,,,1994,6.1,0.2
901,0.653,0.491,0.458,Alternative rock,0.0,-8.159,0.0106382978723,39.0,141.724,0.237,1995,5.6,-0.1
902,0.451,0.6095,0.4125,Blues music,0.0,-9.5365,0.0212765957447,32.5,98.4165,0.48,1995,5.6,-0.1
903,0.0425,0.384,0.887,Country music,0.0,-3.806,0.0106382978723,46.0,72.816,0.659,1995,5.6,-0.1
904,,,,Electronic music,,,0.0,,,,1995,5.6,-0.1
905,,,,Fusion music,,,0.0,,,,1995,5.6,-0.1
906,0.162339166667,0.663166666667,0.536416666667,Gospel music,0.0003608875,-9.53091666667,0.127659574468,42.3333333333,108.552833333,0.492975,1995,5.6,-0.1
907,,,,Heavy metal,,,0.0,,,,1995,5.6,-0.1
908,0.056694,0.7377,0.74295,Hip hop,0.074313231,-8.11415,0.234042553191,45.2,116.6767,0.62205,1995,5.6,-0.1
909,,,,House music,,,0.0,,,,1995,5.6,-0.1
910,0.233225,0.721,0.5065,Jazz,0.0085524175,-8.5755,0.0425531914894,52.25,103.02875,0.57875,1995,5.6,-0.1
911,,,,Latin music,,,0.0,,,,1995,5.6,-0.1
912,,,,Polka,,,0.0,,,,1995,5.6,-0.1
913,0.27165125,0.6546875,0.552625,Pop music,0.0184521834375,-8.72834375,0.36170212766,45.46875,122.5829375,0.5755625,1995,5.6,-0.1
914,,,,Punk rock,,,0.0,,,,1995,5.6,-0.1
915,0.0141,0.889,0.454,Reggae,0.000186,-8.598,0.0106382978723,63.0,100.36,0.429,1995,5.6,-0.1
916,0.169343270588,0.488058823529,0.679588235294,Rock music,0.0128931417647,-6.71894117647,0.18085106383,46.0,135.518647059,0.465588235294,1995,5.6,-0.1
917,,,,World music,,,0.0,,,,1995,5.6,-0.1
918,0.0105,0.461,0.802,Alternative rock,2.18e-05,-4.279,0.0105263157895,46.0,100.179,0.378,1996,5.4,-0.3
919,,,,Blues music,,,0.0,,,,1996,5.4,-0.3
920,,,,Country music,,,0.0,,,,1996,5.4,-0.3
921,0.132,0.68,0.505,Electronic music,0.0,-9.771,0.0105263157895,53.0,123.693,0.74,1996,5.4,-0.3
922,,,,Fusion music,,,0.0,,,,1996,5.4,-0.3
923,0.3510625,0.6515,0.50725,Gospel music,0.00122568375,-9.364875,0.0842105263158,43.625,114.02625,0.578625,1996,5.4,-0.3
924,0.000223,0.562,0.919,Heavy metal,0.113,-4.458,0.0105263157895,53.0,113.357,0.717,1996,5.4,-0.3
925,0.165618333333,0.756388888889,0.668388888889,Hip hop,0.00334620777778,-8.77205555556,0.210526315789,43.9444444444,111.292777778,0.707444444444,1996,5.4,-0.3
926,,,,House music,,,0.0,,,,1996,5.4,-0.3
927,0.325095555556,0.691,0.541555555556,Jazz,0.00762388888889,-8.266,0.105263157895,52.4444444444,111.127888889,0.651333333333,1996,5.4,-0.3
928,,,,Latin music,,,0.0,,,,1996,5.4,-0.3
929,,,,Polka,,,0.0,,,,1996,5.4,-0.3
930,0.32170527027,0.628027027027,0.607621621622,Pop music,0.0688471605405,-7.82548648649,0.421052631579,44.4864864865,111.831648649,0.532810810811,1996,5.4,-0.3
931,,,,Punk rock,,,0.0,,,,1996,5.4,-0.3
932,0.056,0.667,0.698,Reggae,0.0,-7.35,0.0105263157895,47.0,138.654,0.664,1996,5.4,-0.3
933,0.0799183333333,0.546583333333,0.7695,Rock music,0.0497891683333,-7.01875,0.136842105263,44.0,120.040083333,0.626083333333,1996,5.4,-0.3
934,,,,World music,,,0.0,,,,1996,5.4,-0.3
935,,,,Alternative rock,,,0.0,,,,1997,4.9,-0.5
936,,,,Blues music,,,0.0,,,,1997,4.9,-0.5
937,0.327,0.5255,0.495,Country music,0.0,-8.2885,0.0222222222222,42.5,136.3345,0.302,1997,4.9,-0.5
938,,,,Electronic music,,,0.0,,,,1997,4.9,-0.5
939,,,,Fusion music,,,0.0,,,,1997,4.9,-0.5
940,0.30910125,0.7015,0.51875,Gospel music,5.8375e-07,-7.883125,0.0888888888889,41.625,107.25475,0.49575,1997,4.9,-0.5
941,,,,Heavy metal,,,0.0,,,,1997,4.9,-0.5
942,0.1142118125,0.7986875,0.6758125,Hip hop,0.0439604925,-7.8620625,0.177777777778,41.6875,102.217375,0.6626875,1997,4.9,-0.5
943,,,,House music,,,0.0,,,,1997,4.9,-0.5
944,0.261750714286,0.719928571429,0.51,Jazz,0.00297494142857,-8.50828571429,0.177777777778,47.0,118.441357143,0.556928571429,1997,4.9,-0.5
945,,,,Latin music,,,0.0,,,,1997,4.9,-0.5
946,,,,Polka,,,0.0,,,,1997,4.9,-0.5
947,0.249205789474,0.617263157895,0.647473684211,Pop music,0.0173326744737,-7.55394736842,0.433333333333,48.6052631579,121.719815789,0.569873684211,1997,4.9,-0.5
948,0.117,0.606,0.864,Punk rock,0.0,-7.504,0.0111111111111,56.0,103.834,0.577,1997,4.9,-0.5
949,,,,Reggae,,,0.0,,,,1997,4.9,-0.5
950,0.3417175,0.542875,0.49825,Rock music,0.10055545125,-8.927375,0.0888888888889,42.875,110.93675,0.354,1997,4.9,-0.5
951,,,,World music,,,0.0,,,,1997,4.9,-0.5
952,,,,Alternative rock,,,0.0,,,,1998,4.5,-0.8
953,0.844,0.637,0.406,Blues music,0.000176,-12.1,0.0113636363636,31.0,96.178,0.341,1998,4.5,-0.8
954,0.34275,0.50325,0.516,Country music,0.0,-8.05825,0.0454545454545,48.25,132.23475,0.45175,1998,4.5,-0.8
955,,,,Electronic music,,,0.0,,,,1998,4.5,-0.8
956,,,,Fusion music,,,0.0,,,,1998,4.5,-0.8
957,0.248866666667,0.710833333333,0.471583333333,Gospel music,0.0060875,-8.56516666667,0.136363636364,40.5833333333,118.781083333,0.51925,1998,4.5,-0.8
958,,,,Heavy metal,,,0.0,,,,1998,4.5,-0.8
959,0.0978766666667,0.756888888889,0.687555555556,Hip hop,0.00509561944444,-6.43027777778,0.204545454545,39.6666666667,104.225111111,0.703944444444,1998,4.5,-0.8
960,,,,House music,,,0.0,,,,1998,4.5,-0.8
961,0.211825,0.681125,0.540375,Jazz,2.60125e-06,-7.87575,0.0909090909091,39.625,123.97625,0.45525,1998,4.5,-0.8
962,,,,Latin music,,,0.0,,,,1998,4.5,-0.8
963,,,,Polka,,,0.0,,,,1998,4.5,-0.8
964,0.216644102564,0.631179487179,0.657717948718,Pop music,0.0130381351282,-6.73469230769,0.454545454545,49.4102564103,121.262974359,0.551623076923,1998,4.5,-0.8
965,0.117,0.606,0.864,Punk rock,0.0,-7.504,0.0113636363636,56.0,103.834,0.577,1998,4.5,-0.8
966,,,,Reggae,,,0.0,,,,1998,4.5,-0.8
967,0.355875,0.47225,0.60375,Rock music,0.003725,-7.2285,0.0454545454545,57.0,124.66475,0.41075,1998,4.5,-0.8
968,,,,World music,,,0.0,,,,1998,4.5,-0.8
969,0.0737308,0.57,0.754666666667,Alternative rock,0.000788916666667,-7.13733333333,0.0340909090909,58.0,107.935666667,0.445666666667,1999,4.2,-1.0
970,,,,Blues music,,,0.0,,,,1999,4.2,-1.0
971,0.22835,0.6019,0.6595,Country music,4.072e-06,-6.5809,0.113636363636,45.0,113.8013,0.4966,1999,4.2,-1.0
972,,,,Electronic music,,,0.0,,,,1999,4.2,-1.0
973,,,,Fusion music,,,0.0,,,,1999,4.2,-1.0
974,0.16086,0.733,0.576,Gospel music,0.00069466,-7.7722,0.0568181818182,43.4,114.9518,0.481,1999,4.2,-1.0
975,0.08415,0.6365,0.6365,Heavy metal,0.01807,-6.113,0.0227272727273,65.5,87.0635,0.4825,1999,4.2,-1.0
976,0.134722222222,0.822888888889,0.692888888889,Hip hop,0.000137066666667,-7.07477777778,0.102272727273,46.0,106.125888889,0.657444444444,1999,4.2,-1.0
977,,,,House music,,,0.0,,,,1999,4.2,-1.0
978,0.225215555556,0.690777777778,0.510777777778,Jazz,6.36333333333e-06,-8.36122222222,0.102272727273,43.4444444444,106.021888889,0.489888888889,1999,4.2,-1.0
979,0.486,0.813,0.949,Latin music,9.75e-06,-2.563,0.0113636363636,48.0,115.061,0.795,1999,4.2,-1.0
980,,,,Polka,,,0.0,,,,1999,4.2,-1.0
981,0.182047,0.652075,0.62976,Pop music,0.00196905825,-6.9186,0.454545454545,53.775,113.683225,0.5576,1999,4.2,-1.0
982,,,,Punk rock,,,0.0,,,,1999,4.2,-1.0
983,,,,Reggae,,,0.0,,,,1999,4.2,-1.0
984,0.142362222222,0.527111111111,0.763444444444,Rock music,0.000383748888889,-5.77788888889,0.102272727273,56.3333333333,113.566111111,0.596888888889,1999,4.2,-1.0
985,,,,World music,,,0.0,,,,1999,4.2,-1.0
986,0.01378495,0.498,0.76775,Alternative rock,0.000243,-6.59275,0.0412371134021,57.25,121.29425,0.486,2000,4.0,-1.1
987,,,,Blues music,,,0.0,,,,2000,4.0,-1.1
988,0.256252727273,0.585363636364,0.654818181818,Country music,0.00048487,-6.59209090909,0.113402061856,47.0,133.437272727,0.510727272727,2000,4.0,-1.1
989,,,,Electronic music,,,0.0,,,,2000,4.0,-1.1
990,,,,Fusion music,,,0.0,,,,2000,4.0,-1.1
991,0.056525,0.76275,0.65625,Gospel music,9.55e-06,-6.7645,0.0412371134021,47.0,101.4735,0.51875,2000,4.0,-1.1
992,0.01660075,0.51925,0.7915,Heavy metal,0.00058395,-5.6175,0.0412371134021,61.25,112.61325,0.41775,2000,4.0,-1.1
993,0.127379,0.8348,0.718,Hip hop,0.083909123,-6.3906,0.103092783505,48.4,112.3708,0.6497,2000,4.0,-1.1
994,0.0604,0.632,0.579,House music,0.885,-12.204,0.0103092783505,31.0,135.009,0.238,2000,4.0,-1.1
995,0.243311666667,0.751333333333,0.557833333333,Jazz,1.6045e-05,-6.9365,0.0618556701031,51.6666666667,104.224833333,0.6645,2000,4.0,-1.1
996,0.24815,0.6955,0.9215,Latin music,6.205e-06,-3.9915,0.020618556701,50.0,140.5205,0.7665,2000,4.0,-1.1
997,,,,Polka,,,0.0,,,,2000,4.0,-1.1
998,0.171925489796,0.706469387755,0.704979591837,Pop music,0.00486214367347,-6.18159183673,0.505154639175,47.387755102,119.022795918,0.666402040816,2000,4.0,-1.1
999,,,,Punk rock,,,0.0,,,,2000,4.0,-1.1
1000,,,,Reggae,,,0.0,,,,2000,4.0,-1.1
1001,0.119051166667,0.597666666667,0.815333333333,Rock music,0.000530313333333,-5.17366666667,0.0618556701031,43.1666666667,114.703833333,0.635833333333,2000,4.0,-1.1
1002,,,,World music,,,0.0,,,,2000,4.0,-1.1
1003,0.0023915,0.4755,0.7005,Alternative rock,0.0003935,-6.713,0.0215053763441,57.5,131.762,0.2555,2001,4.7,-0.7
1004,,,,Blues music,,,0.0,,,,2001,4.7,-0.7
1005,0.287313333333,0.507916666667,0.621333333333,Country music,1.755e-06,-6.42241666667,0.129032258065,49.25,138.860416667,0.47725,2001,4.7,-0.7
1006,0.0103,0.61,0.723,Electronic music,0.0447,-7.572,0.010752688172,47.0,97.147,0.428,2001,4.7,-0.7
1007,0.841,0.418,0.249,Fusion music,0.661,-13.744,0.010752688172,62.0,82.803,0.217,2001,4.7,-0.7
1008,0.245966666667,0.62,0.51,Gospel music,0.00072,-8.393,0.0430107526882,41.6666666667,113.739666667,0.675666666667,2001,4.7,-0.7
